message_id,text,intent,channel,char_len
msg_09533,The item I want is showing as sold out. Can you notify me when it's available? I'd really appreciate a quick response.,product_availability,web_form,118
msg_09534,When will I get my money back for OB-62796? The tracking shows you received it. I'd really appreciate a quick response.,refund_status,email,119
msg_09535,This is the third time I'm writing in. the screen was already broken when it arrived.,damaged_item,web_form,85
msg_09536,"Hi, could you resend the receipt for OB-93350? I can't find it in my account. Please get back to me asap.",invoice_receipt_request,chat,105
msg_09537,"Good morning, what's the current status of 51853663? I ordered the air fryer. Thanks in advance.",order_status,web_form,96
msg_09538,I need some help please. I ordered some replacement filters but got something completely different. Do I need to send this one back? Please get back to me asap.,wrong_item_received,chat,160
msg_09539,"Hi, my order is late. This is really frustrating. Thanks in advance.",delivery_delay,email,68
msg_09540,"Hi team, I'd like to call off my order for the espresso machine. Any help appreciated",cancel_order,email,85
msg_09541,I was told I'd be refunded last Tuesday and nothing has arrived. Thank you.,refund_status,email,75
msg_09542,Quick question - #OB8999 was due on Friday and it still hasn't turned up.,delivery_delay,chat,73
msg_09543,"hi, the courier keeps saying delayed with no explanation. if it can't get here soon i'd rather cancel. regards.",delivery_delay,email,111
msg_09544,"good morning, teh item in ob-17608 is cracked. the box looked fine from the outside. thank you",damaged_item,web_form,94
msg_09545,Where is my order #OB5069? The app just says processing. Let me know.,order_status,email,69
msg_09546,"Hi, can I get a receipt for OB-80495?",invoice_receipt_request,chat,37
msg_09547,Could you look up order 288282 for me and tell me where it's at? Thanks!,order_status,web_form,72
msg_09548,Checking in on #OB4467 - has it shipped yet? Please advise.,order_status,email,59
msg_09549,I need some help please. I want to check the status of my order. I never got a shipping confirmation email. Regards.,order_status,chat,116
msg_09550,"quick question - my payment failed, how do i update it? my bank flagged the transaction. let me know.",change_payment_method,chat,101
msg_09551,"hello, 49340811 was due over a week ago and it still hasn't turned up. i need two phone cases before the weekend. any help appreciated.",delivery_delay,chat,135
msg_09552,"Hi there, the item in order 329120 is cracked. The box looked fine from the outside. Thanks.",damaged_item,email,92
msg_09553,"Hello, I want to check the status of my order. The tracking number you sent doesn't work.",order_status,email,89
msg_09554,I'm locked out of my account. I've tried resetting three times. Can you help?,account_login_issue,email,77
msg_09555,"Hi there, two phone cases is missing from my delivery. Can you help?",missing_item,email,68
msg_09556,"Good morning, somebody else's order arrived at my house. Do I need to send this one back? Thank you.",wrong_item_received,email,100
msg_09557,"good morning, i need a proper invoice for expenses. my accountant needs it for the quarter. any help appreciated.",invoice_receipt_request,web_form,113
msg_09558,Quick question - please stop my recurring order. I don't remember signing up for this. Thank you.,subscription_manage,email,97
msg_09559,I'm being charged monthly and I want it to stop. I don't remember signing up for this.,subscription_manage,email,86
msg_09560,I've been waiting on hold so I'm trying here instead. what's your returns process? Regards.,return_request,web_form,91
msg_09561,"Hi there, my payment failed, how do I update it? My bank flagged the transaction.",change_payment_method,email,81
msg_09562,Not sure who to ask about this but I paid for next day delivery and it's been earlier this month. Thanks.,delivery_delay,email,105
msg_09563,"Hi team, how do I cancel an order?",cancel_order,email,34
msg_09564,"Hi, please exchange the desk lamp for the larger size. I'd rather have the black one. Any help appreciated.",exchange_item,email,107
msg_09565,"Hello, my password reset email never arrives. It keeps saying account not found.",account_login_issue,chat,80
msg_09566,Can you tell me what's happening with #OB5902? The app just says processing.,order_status,email,76
msg_09567,Not sure who to ask about this but I'd like to send back #OB9607. It's still unopened in the original packaging. Please get back to me asap.,return_request,email,140
msg_09568,I need some help please. the coffee grinder is missing from my delivery. Is it being sent separately? I'd really appreciate a quick response.,missing_item,chat,141
msg_09569,Sorry to bother you but I need an invoice for my records. My accountant needs it for the quarter. Cheers.,invoice_receipt_request,chat,105
msg_09570,"Hey, instead of a refund can I just exchange it? I ordered a medium but I need a large.",exchange_item,chat,87
msg_09571,I've been waiting on hold so I'm trying here instead. I need to cancel the order I placed last Tuesday. I ordered the wrong size.,cancel_order,chat,129
msg_09572,I was told I'd be refunded on the 14th and nothing has arrived. It's been over two weeks now.,refund_status,web_form,93
msg_09573,Sorry to bother you but received the desk lamp over a week ago and it's clearly damaged. This is unacceptable for the price. I'd really appreciate a quick response.,damaged_item,web_form,164
msg_09574,"Hi team, please exchange my new backpack for the larger size. I ordered a medium but I need a large.",exchange_item,email,100
msg_09575,"Hi, could you resend the receipt for OB-86876? It needs to have my company name on it. Please advise.",invoice_receipt_request,web_form,101
msg_09576,My order is late. I've taken time off work waiting for this. Thanks!,delivery_delay,email,68
msg_09577,QUICK QUESTION - PART OF MY ORDER IS MISSING. CHEERS.,missing_item,web_form,53
msg_09578,"Hi OrderBuddy, received the coffee grinder yesterday and it's clearly damaged. I want a replacement, not a refund. Can you help??",damaged_item,chat,129
msg_09579,How do exchanges work? Happy to pay any difference in price. Regards,exchange_item,chat,68
msg_09580,I need some help please. how do I cancel an order? I found it cheaper elsewhere. Thank you.,cancel_order,web_form,91
msg_09581,Sorry to bother you but what's the current status of order 670975?? The tracking number you sent doesn't work. Thanks in advance.,order_status,web_form,129
msg_09582,Not sure who to ask about this but please update the payment method for my order. The card was cancelled after fraud on my account. Thanks.,change_payment_method,chat,139
msg_09583,"Good morning, where do I download my receipt? Thanks.",invoice_receipt_request,email,53
msg_09584,"Hi team, I need to cancel the order I placed yesterday. I found it cheaper elsewhere. Let me know.",cancel_order,email,98
msg_09585,This is the third time I'm writing in. still waiting on the refund for my winter jacket. The tracking shows you received it. I'd really appreciate a quick response.,refund_status,email,164
msg_09586,"Hi OrderBuddy, why was I charged full price when I used a voucher? The code was WELCOME20. Cheers.",discount_promo_code,web_form,98
msg_09587,this isn't the size i ordered.,wrong_item_received,chat,30
msg_09588,"Hello, is the desk lamp being restocked? Thanks in advance.",product_availability,chat,59
msg_09589,"HELLO SUPPORT, PLEASE REDIRECT MY PARCEL TO MY WORK ADDRESS. I'LL SEND THE NEW ADDRESS ONCE YOU CONFIRM. THANKS!",change_shipping_address,chat,112
msg_09590,"Hi, can the delivery be changed to a neighbour?",change_shipping_address,email,47
msg_09591,Quick question - do you have a pair of headphones in stock?? I need it in a size 10. Any help appreciated.,product_availability,email,106
msg_09592,Not sure who to ask about this but please send me a VAT invoice. Any help appreciated.,invoice_receipt_request,email,86
msg_09593,You promised delivery yesterday and nothing has arrived. I've taken time off work waiting for this. I'd really appreciate a quick response.,delivery_delay,email,139
msg_09594,"Hello, you confirmed my return but I haven't been refunded. The tracking shows you received it. Any help appreciated.",refund_status,chat,117
msg_09595,"Hello support, teh courier keeps saying delayed with no explanation. Can you tell me when it will actually arrive? Thanks.",delivery_delay,email,122
msg_09596,I need some help please. 67759634 was due last Tuesday and it still hasn't turned up. I've taken time off work waiting for this. Please get back to me asap.,delivery_delay,web_form,156
msg_09597,Not sure who to ask about this but please redirect my parcel to my work address. Let me know.,change_shipping_address,web_form,93
msg_09598,"Hi there, could you resend the receipt for OB-90572? I can't find it in my account. Any help appreciated.",invoice_receipt_request,web_form,105
msg_09599,This isn't the size I ordered. Do I need to send this one back?,wrong_item_received,email,63
msg_09600,"hi team, can you tell me what's happening with #375413? the tracking number you sent doesn't work. please get back to me asap",order_status,chat,125
msg_09601,"hi there, the card i used has expired, what do i do? thank you.",change_payment_method,email,63
msg_09602,SORRY TO BOTEHR YOU BUT CAN I GET A RECEIPT FOR OB-60043? MY ACCOUNTANT NEEDS IT FOR THE QUARTER. CHEERS.,invoice_receipt_request,chat,105
msg_09603,This is the third time I'm writing in. I want to cancel order 278497. It hasn't shipped yet as far as I can tell.,cancel_order,web_form,113
msg_09604,"Good morning, you sent me the wrong thing in #446377. I ordered a medium and received an extra small.",wrong_item_received,web_form,101
msg_09605,Not sure who to ask about this but when will I get my money back for OB-92269? The tracking shows you received it.,refund_status,web_form,114
msg_09606,Can you tell me if the coffee grinder will return? Can you notify me when it's available? Regards.,product_availability,email,98
msg_09607,"Good morning, my payment failed, how do I update it? I don't want the order held up over this. Let me know.",change_payment_method,web_form,107
msg_09608,"HI ORDERBUDDY, HOW DO I UPDATE THE DELIVERY ADDRESS?",change_shipping_address,chat,52
msg_09609,"Hi there, the delivery date has been pushed back twice now. Can you tell me when it will actually arrive? Thanks.",delivery_delay,email,113
msg_09610,Wrong product delivered for OB-39632. Please advise,wrong_item_received,chat,51
msg_09611,"Hey, two phone cases arrived damaged. This is unacceptable for the price. I'd really appreciate a quick response.",damaged_item,email,113
msg_09612,"Hi team, my parcel is way past its estimated delivery date. Can you tell me when it will actually arrive?",delivery_delay,web_form,105
msg_09613,"Good morning, how do I pause my monthly delivery?",subscription_manage,email,49
msg_09614,"Hi OrderBuddy, how do I change the email on my account? It keeps saying account not found. Thank you.",account_login_issue,email,101
msg_09615,"Hi there, when will a pair of headphones be back in stock? Cheers.",product_availability,chat,66
msg_09616,I need to cancel the order I placed on Friday. Cheers,cancel_order,email,53
msg_09617,I ordered the blue running shoes last Tuesday and I've heard nothing since. The tracking number you sent doesn't work. Can you help?,order_status,email,132
msg_09618,"Hi OrderBuddy, instead of a refund can I just exchange it? I'd rather have the black one. Thanks.",exchange_item,chat,97
msg_09619,"Hi there, the box arrived but it was missing an item. Please get back to me asap.",missing_item,web_form,81
msg_09620,"HI ORDERBUDDY, CHECKING IN ON OB-14845 - HAS IT SHIPPED YET? I NEVER GOT A SHIPPING CONFIRMATION EMAIL.",order_status,chat,103
msg_09621,I need some help please. I want to cancel my subscription. Thanks!,subscription_manage,email,66
msg_09622,I was told I'd be refunded on Friday and nothing has arrived. Cheers.,refund_status,chat,69
msg_09623,Starting a return for my winter jacket. The colour is nothing like the photos. Thanks!,return_request,chat,86
msg_09624,Sorry to bother you but is my order actually on its way or not? Please get back to me asap.,order_status,chat,91
msg_09625,"Good morning, how long do refunds take? Can you check which card it went back to? Thanks.",refund_status,chat,89
msg_09626,Quick question - this order is now a week overdue. If it can't get here soon I'd rather cancel. Regards,delivery_delay,web_form,103
msg_09627,I've been waiting on hold so I'm trying here instead. can I exchange the running watch for a different size? I'd rather have the black one. Thanks!,exchange_item,chat,147
msg_09628,I'd like to send back #149231. Thank you,return_request,chat,40
msg_09629,"Hi there, my parcel came half empty. The box didn't look tampered with.",missing_item,email,71
msg_09630,Quick question - my account seems to have been deleted. I need to get in to track #OB5190. Regards.,account_login_issue,email,99
msg_09631,My order is late. This is really frustrating. Any help appreciated.,delivery_delay,email,67
msg_09632,"hi oderbuddy, when will the yoga mat be back in stock? i need it in a size 10. can you help?",product_availability,chat,92
msg_09633,"Hi there, I want to cancel #700094. I don't need it any more. Thanks!",cancel_order,chat,69
msg_09634,Sorry to bother you but this order is now a week overdue. If it can't get here soon I'd rather cancel.,delivery_delay,email,102
msg_09635,Not sure who to ask about this but I need an invoice for my records.,invoice_receipt_request,email,68
msg_09636,My account seems to have been deleted. Nothing in my spam folder either. Please advise.,account_login_issue,email,87
msg_09637,I need some help please. my parcel came half empty. Is it being sent separately? Thank you.,missing_item,email,91
msg_09638,My parcel is way past its estimated delivery date. If it can't get here soon I'd rather cancel. Please advise.,delivery_delay,email,110
msg_09639,I NEED SOME HELP PLS. HOW DO I RETURN AN ITEM? IT DOESN'T FIT. PLEASE ADVISE.,return_request,web_form,77
msg_09640,I need some help please. received the running watch on Friday and it's clearly damaged. I've taken photos if you need them. Can you help?,damaged_item,email,137
msg_09641,"Good morning, OB-65110 arrived but one item wasn't in the box. Is it being sent separately? Thanks.",missing_item,web_form,99
msg_09642,THIS IS THE THIRD TIME I'M WRITING IN. WHY IS MY DELIVERY TAKING SO LONG??,delivery_delay,web_form,74
msg_09643,"Hi, do you have the air fryer in stock? Regards.",product_availability,email,48
msg_09644,I need some help please. please exchange the kitchen scales for the larger size. Happy to pay any difference in price. Cheers.,exchange_item,email,126
msg_09645,The box arrived but it was missing an item. The box didn't look tampered with. Any help appreciated.,missing_item,email,100
msg_09646,Please update the payment method for my order.,change_payment_method,email,46
msg_09647,Quick question - I ordered the coffee grinder but got something completely different. Please send the correct item as soon as possible. Please advise.,wrong_item_received,email,150
msg_09648,"Hi team, I want to check the status of my order. The app just says processing. Please get back to me asap.",order_status,email,106
msg_09649,This is the third time I'm writing in. I need an invoice for my records. My accountant needs it for the quarter. I'd really appreciate a quick response.,invoice_receipt_request,web_form,152
msg_09650,Quick question - I'd like to send back 36705391. The colour is nothing like the photos. Regards.,return_request,email,96
msg_09651,I need some help please. can I get a receipt for order 594522?,invoice_receipt_request,chat,62
msg_09652,"Hi team, my password reset email never arrives. I've tried resetting three times.",account_login_issue,web_form,81
msg_09653,When will I get my money back for #OB2803? Nothing has shown up on my bank statement. Regards.,refund_status,chat,94
msg_09654,Please send me a returns label for #401002. It doesn't fit.,return_request,email,59
msg_09655,Sorry to bother you but checking in on #575271 - has it shipped yet? I ordered a bluetooth speaker. Cheers.,order_status,chat,107
msg_09656,"Hi there, can you send my order to a different address? It hasn't shipped yet so hopefully it's not too late. Cheers.",change_shipping_address,chat,117
msg_09657,Still waiting on the refund for a pair of headphones. Nothing has shown up on my bank statement. Let me know.,refund_status,chat,109
msg_09658,Where is my order order 867166? I'd really appreciate a quick response.,order_status,email,71
msg_09659,"Hello support, I was told I'd be refunded on Friday and nothing has arrived. Cheers.",refund_status,chat,84
msg_09660,Quick question - my password reset email never arrives. I've tried resetting three times. Let me know.,account_login_issue,email,102
msg_09661,Please cancel my order. Thanks.,cancel_order,chat,31
msg_09662,"Hi there, this isn't the size I ordered. Please send the correct item as soon as possible. Please advise.",wrong_item_received,web_form,105
msg_09663,I've been waiting on hold so I'm trying here instead. I was told I'd be refunded on the 14th and nothing has arrived. Let me know.,refund_status,email,130
msg_09664,How do exchanges work? I ordered a medium but I need a large. Cheers.,exchange_item,chat,69
msg_09665,i've been waiting on hold so i'm trying here instead. still waiting on the refund for the standing desk. i have the return receipt if you need it. let me know.,refund_status,web_form,159
msg_09666,Not sure who to ask about this but my promo code didn't work. The code was WELCOME20. Regards.,discount_promo_code,email,94
msg_09667,My order turned up broken. This is unacceptable for the price.,damaged_item,email,62
msg_09668,"Hi, could you look up OB-76305 for me and tell me where it's at?",order_status,email,64
msg_09669,The delivary date has been pushed back twice now.,delivery_delay,email,49
msg_09670,Please update the payment method for my oder. I don't want the order held up over this. Thanks!,change_payment_method,email,95
msg_09671,"Hi team, the standing desk is missing from my delivery. Please get back to me asap.",missing_item,chat,83
msg_09672,Quick question - I need to change the card on #604375. The new card is already on my account. Thanks.,change_payment_method,chat,101
msg_09673,"Hi, I need a proper invoice for expenses. It needs to have my company name on it.",invoice_receipt_request,web_form,81
msg_09674,Received the coffee grinder back in June and it's clearly damaged. The box looked fine from the outside. Thank you.,damaged_item,email,115
msg_09675,i received the wrong item. any help appreciated.,wrong_item_received,chat,48
msg_09676,Quick question - I want to cancel my subscription. I don't remember signing up for this. Thanks in advance.,subscription_manage,web_form,107
msg_09677,"I need some help please. I want to send this back, it isn't what I expected. It doesn't fit. Please advise.",return_request,email,107
msg_09678,"Hi there, cancel 31250862 please, I ordered by mistake. I found it cheaper elsewhere. Thank you.",cancel_order,chat,96
msg_09679,"Hi team, the item in order 683154 is cracked. It doesn't power on at all. Can you help?",damaged_item,email,87
msg_09680,Sorry to bother you but the standing desk is missing from my delivery. Is it being sent separately? Thank you.,missing_item,email,110
msg_09681,Can I return the wireless keyboard that I bought nearly ten days ago? It's still unopened in the original packaging.,return_request,email,116
msg_09682,"I've moved house, please update my shipping address. I'll send the new address once you confirm. I'd really appreciate a quick response.",change_shipping_address,chat,136
msg_09683,"HI, PLEASE SEND ME A RETURNS LABEL FOR #OB8040. CHEERS.",return_request,chat,55
msg_09684,"Hi oderBuddy, the box arrived but it was missing an item. The box didn't look tampered with.",missing_item,chat,92
msg_09685,I've been waiting on hold so I'm trying here instead. this order is now a week overdue. I need the espresso machine before the weekend. Thank you.,delivery_delay,chat,146
msg_09686,HOW DO I UPDATE THE DELIVERY ADDRESS?,change_shipping_address,email,37
msg_09687,"Hi team, I'm locked out of my account. Thanks.",account_login_issue,chat,46
msg_09688,I need to arrange a return. Where do I send it? Regards.,return_request,web_form,56
msg_09689,"Hi OrderBuddy, please stop my recurring order. Please confirm nothing further will be charged. Please advise.",subscription_manage,email,109
msg_09690,I'd like to swap this for another colour. I'd rather have the black one.,exchange_item,chat,72
msg_09691,"i want to send this back, it isn't what i expected. do i have to pay for return postage? cheers.",return_request,email,96
msg_09692,I've been waiting on hold so I'm trying here instead. my order turned up broken. It doesn't power on at all. Thanks.,damaged_item,email,116
msg_09693,"Hello support, is my order actually on its way or not? Any help appreciated.",order_status,chat,76
msg_09694,"Hi team, how do I update the delivery address? The postcode is wrong on the order. Thanks!",change_shipping_address,email,90
msg_09695,I placed an order on the 3rd and I still have no idea where it is,order_status,web_form,65
msg_09696,"Hi, I'd like to call off my order for the wireless keyboard. I found it cheaper elsewhere. Thanks",cancel_order,web_form,97
msg_09697,I've been waiting on hold so I'm trying here instead. wrong product delivered for 29645523. The packing slip has someone else's name on it. Thanks.,wrong_item_received,email,147
msg_09698,"Hi, part of my oder is missing.",missing_item,chat,31
msg_09699,I need some help please. I'd like to call off my order for the office chair. It hasn't shipped yet as far as I can tell. Thanks!,cancel_order,email,128
msg_09700,"Hi there, I've changed my mind, please cancel. Can you help?",cancel_order,chat,60
msg_09701,"Hi OrderBuddy, somebody else's order arrived at my house. The packing slip has someone else's name on it. Any help appreciated.",wrong_item_received,chat,127
msg_09702,I've been waiting on hold so I'm trying here instead. somebody else's order arrived at my house. Do I need to send this one back? Can you help?,wrong_item_received,web_form,143
msg_09703,This is the third time I'm writing in. can I exchange the blue running shoes for a different size? I ordered a medium but I need a large. Can you help,exchange_item,chat,150
msg_09704,"Hi team, my order turned up broken. I've taken photos if you need them.",damaged_item,email,71
msg_09705,"Hello support, chasing the refund on OB-64125. I have the return receipt if you need it. Please get back to me asap.",refund_status,email,116
msg_09706,"Hi, how do I cancel an order? Please confirm the cancellation in writing. Regards.",cancel_order,web_form,82
msg_09707,Sorry to bother you but is my order actually on its way or not?,order_status,email,63
msg_09708,"Hi team, I want to send this back, it isn't what I expected. It doesn't fit.",return_request,chat,76
msg_09709,this is teh third time i'm writing in. still waiting on the refund for the air fryer. i have the return receipt if you need it.,refund_status,chat,127
msg_09710,"Hello support, when will a bluetooth speaker be back in stock? Regards.",product_availability,email,71
msg_09711,This is the third time I'm writing in. this order is now a week overdue. I need a pair of headphones before the weekend.,delivery_delay,web_form,120
msg_09712,I need some help please. please cancel my order. I ordered twice by accident. Cheers.,cancel_order,chat,85
msg_09713,I'VE BEEN WAITING ON HOLD SO I'M TRYING HERE INSTEAD. WHY IS MY DELIVERY TAKING SO LONG? IF IT CAN'T GET HERE SOON I'D RATHER CANCEL.,delivery_delay,chat,133
msg_09714,"Hi oderBuddy, can you apply my discount retroactively? The code was WELCOME20. Regards.",discount_promo_code,email,87
msg_09715,Can I skip next month's delivery? I don't remember signing up for this.,subscription_manage,email,71
msg_09716,Sorry to bother you but instead of a refund can I just exchange it? I'd rather have the black one. Regards.,exchange_item,email,107
msg_09717,"Quick question - cancel #OB3540 please, I ordered by mistake. Any help appreciated.",cancel_order,chat,83
msg_09718,"Good morning, I ordered a set of bed sheets three days ago and I've heard nothing since. Thanks!",order_status,email,96
msg_09719,Quick question - do you have any offers on a set of bed sheets? I'd really appreciate a quick response.,discount_promo_code,web_form,103
msg_09720,I can't log into my account. Nothing in my spam folder either. Can you help?,account_login_issue,web_form,76
msg_09721,I need to change the delivery address on OB-23221. Thanks.,change_shipping_address,web_form,58
msg_09722,I've been waiting on hold so I'm trying here instead. can the delivery be changed to a neighbour? Thanks in advance.,change_shipping_address,email,116
msg_09723,"Hi, starting a return for two phone cases.",return_request,email,42
msg_09724,"Hi there, wrong address on #211908, can you fix it?",change_shipping_address,email,51
msg_09725,"Hey, teh courier keeps saying delayed with no explanation. This is really frustrating.",delivery_delay,web_form,86
msg_09726,"Hi team, starting a return for the desk lamp. Where do I send it? Thanks.",return_request,chat,73
msg_09727,I've been waiting on hold so I'm trying here instead. somebody else's order arrived at my house.,wrong_item_received,chat,96
msg_09728,"Good morning, wrong product delivered for OB-53934.",wrong_item_received,web_form,51
msg_09729,"Hi OrderBuddy, is there a waiting list for out of stock items?",product_availability,email,62
msg_09730,My password reset email never arrives. It keeps saying account not found. Cheers.,account_login_issue,chat,81
msg_09731,I need some help please. do you have the desk lamp in stock? Can you notify me when it's available? Any help appreciated.,product_availability,chat,121
msg_09732,"Hi there, you promised delivery two weeks ago and nothing has arrived. If it can't get here soon I'd rather cancel.",delivery_delay,chat,115
msg_09733,"Good morning, still waiting on the refund for the standing desk. Can you check which card it went back to? Thanks!",refund_status,email,114
msg_09734,"Hi team, my parcel came half empty. Any help appreciated.",missing_item,web_form,57
msg_09735,I need some help please. somebody else's order arrived at my house. The packing slip has someone else's name on it. I'd really appreciate a quick response.,wrong_item_received,chat,155
msg_09736,Why was I charged full price when I used a voucher? Can you refund the difference? Thanks in advance.,discount_promo_code,web_form,101
msg_09737,Not sure who to ask about this but the wireless keyboard is missing from my delivery. Thanks!,missing_item,email,93
msg_09738,"Hi oderBuddy, wrong product delivered for #OB3256. Can you help?",wrong_item_received,email,64
msg_09739,This is the third time I'm writing in. how do I return an item? pls get back to me asap.,return_request,email,88
msg_09740,"Hello, my parcel is way past its estimated delivery date. If it can't get here soon I'd rather cancel. Thank you.",delivery_delay,chat,113
msg_09741,I opened the box and some replacement filters was smashed.,damaged_item,email,58
msg_09742,"Hey, I've moved house, please update my shipping address. I put my old flat number in. Can you help?",change_shipping_address,email,100
msg_09743,I've been waiting on hold so I'm trying here instead. is my order actually on its way or not?,order_status,web_form,93
msg_09744,Quick question - how long do refunds take?,refund_status,email,42
msg_09745,How do I update the delivery address? The postcode is wrong on the order.,change_shipping_address,web_form,73
msg_09746,"Hello support, this isn't the size I ordered. Do I need to send this one back? Regards.",wrong_item_received,chat,87
msg_09747,I want to cancel OB-87305. I ordered twice by accident. Any help appreciated.,cancel_order,chat,77
msg_09748,Quick question - what's your returns process? Do I have to pay for return postage? Thank you.,return_request,email,93
msg_09749,Do you have any offers on the office chair? It said code expired but it shouldn't be. Thank you.,discount_promo_code,email,96
msg_09750,"I need some help please. my order turned up broken. I want a replacement, not a refund. Thanks.",damaged_item,chat,95
msg_09751,Quick question - can you tell me what's happening with #921293??,order_status,chat,64
msg_09752,The delivery date has been pushed back twice now. The tracking has said out for delivery for two days.,delivery_delay,email,102
msg_09753,I've been waiting on hold so I'm trying here instead. why was I charged full price when I used a voucher? Thanks.,discount_promo_code,email,113
msg_09754,"I've been waiting on hold so I'm trying here instead. my payment failed, how do I update it? I'd really appreciate a quick response.",change_payment_method,email,132
msg_09755,How do exchanges work? Do I need to return the original first?,exchange_item,chat,62
msg_09756,I need some help please. can you email me the invoice for the order I placed over a week ago? I can't find it in my account. Let me know.,invoice_receipt_request,email,137
msg_09757,"Hi OrderBuddy, I want to update my billing details. I'd really appreciate a quick response.",change_payment_method,chat,91
msg_09758,I need some help please. can you tell me if the desk lamp will return? Is it discontinued? Any help appreciated.,product_availability,email,112
msg_09759,"Hi there, how do I return an item? Please advise.",return_request,web_form,49
msg_09760,"Good morning, the courier keeps saying delayed with no explanation.",delivery_delay,web_form,67
msg_09761,"Good morning, my parcel came half empty. The box didn't look tampered with.",missing_item,web_form,75
msg_09762,Not sure who to ask about this but I need an invoice for my records. I can't find it in my acount. Thanks!,invoice_receipt_request,email,106
msg_09763,"I've changed my mind, please cancel. I ordered twice by accident. Please advise",cancel_order,email,79
msg_09764,"Hi OrderBuddy, wrong address on OB-11110, can you fix it? I'll send the new address once you confirm. I'd really appreciate a quick response.",change_shipping_address,chat,141
msg_09765,Sorry to bother you but where is my refund?,refund_status,email,43
msg_09766,I've been waiting on hold so I'm trying here instead. I'm being charged monthly and I want it to stop. I don't remember signing up for this. Thank you.,subscription_manage,email,151
msg_09767,This is the third time I'm writing in. any update on OB-78218? Please advise.,order_status,web_form,77
msg_09768,I want to return the blue running shoes. I'd really appreciate a quick response.,return_request,email,80
msg_09769,You confirmed my return but I haven't been refunded. Nothing has shown up on my bank statement. Please get back to me asap.,refund_status,email,123
msg_09770,Quick question - the item I want is showing as sold out. Can you notify me when it's available?,product_availability,email,95
msg_09771,I need some help please. can the delivery be changed to a neighbour? It hasn't shipped yet so hopefully it's not too late.,change_shipping_address,chat,122
msg_09772,"Hello support, still waiting on the refund for the office chair. Can you check which card it went back to?",refund_status,email,106
msg_09773,"Hi team, how long do refunds take? It's been over two weeks now.",refund_status,email,64
msg_09774,"Hi, is it too late to cancel #OB5501? I found it cheaper elsewhere. I'd really appreciate a quick response.",cancel_order,chat,107
msg_09775,Not sure who to ask about this but the courier keeps saying delayed with no explanation. I've taken time off work waiting for this. Regards,delivery_delay,web_form,139
msg_09776,"Hi, could you look up 72796701 for me and tell me where it's at? I ordered two phone cases. Regards.",order_status,chat,100
msg_09777,I need some help pls. #OB6414 was due back in June and it still hasn't turned up. This is really frustrating. Thanks.,delivery_delay,email,117
msg_09778,I need some help please. I need to change the delivary address on 88836897. It hasn't shipped yet so hopefully it's not too late.,change_shipping_address,chat,129
msg_09779,"Hey, you confirmed my return but I haven't been refunded. It's been over two weeks now.",refund_status,email,87
msg_09780,You sent me the wrong thing in OB-23360.,wrong_item_received,web_form,40
msg_09781,This is the third time I'm writing in. my order is late. I need the office chair before the weekend. Regards,delivery_delay,email,108
msg_09782,"Hi there, pls redirect my parcel to my work address.",change_shipping_address,web_form,52
msg_09783,Please redirect my parcel to my work address. Any help appreciated.,change_shipping_address,chat,67
msg_09784,I need some help please. my account seems to have been deleted. I need to get in to track #OB9840. Thanks in advance.,account_login_issue,web_form,117
msg_09785,"Hi team, the site won't accept my password. I need to get in to track #336102. Please get back to me asap.",account_login_issue,email,106
msg_09786,"Hi oderBuddy, I was told I'd be refunded three days ago and nothing has arrived. Please get back to me asap.",refund_status,chat,108
msg_09787,Can you tell me what's happening with order 867294? Thanks.,order_status,chat,59
msg_09788,This is the third time I'm writing in. I need a proper invoice for expenses. It needs to have my company name on it.,invoice_receipt_request,web_form,116
msg_09789,NOT SURE WHO TO ASK ABOUT THIS BUT MY PASSWORD RESET EMAIL NEVER ARRIVES. NOTHING IN MY SPAM FOLDER EITHER. THANKS!,account_login_issue,email,115
msg_09790,I've been waiting on hold so I'm trying here instead. will you get more of the wireless keyboard in? I need it in a size 10. Any help appreciated.,product_availability,chat,146
msg_09791,"Hello support, do you have any offers on my new backpack? Thanks!",discount_promo_code,chat,65
msg_09792,quick question - how long do refunds take? i have the return receipt if you need it. regards.,refund_status,email,93
msg_09793,Quick question - part of my oder is missing.,missing_item,web_form,44
msg_09794,"Hello support, you sent me the wrong thing in order 884357. The packing slip has someone else's name on it.",wrong_item_received,chat,107
msg_09795,"Good morning, I've moved house, please update my shipping address. Thanks.",change_shipping_address,email,74
msg_09796,"Hello support, I want to check the status of my order. I ordered the wireless keyboard.",order_status,chat,87
msg_09797,Not sure who to ask about this but please redirect my parcel to my work address. The postcode is wrong on the order.,change_shipping_address,chat,116
msg_09798,"Hello, the delivery date has been pushed back twice now. Can you tell me when it will actually arrive? Can you help?",delivery_delay,chat,116
msg_09799,"Hello, the code from your newsletter isn't valid at checkout. Can you refund the difference? I'd really appreciate a quick response",discount_promo_code,email,131
msg_09800,"Hi there, the discount wasn't applied to 48676070. The code was WELCOME20. Thanks!",discount_promo_code,chat,82
msg_09801,"Hi team, I ordered the office chair over a week ago and I've heard nothing since. Thanks in advance.",order_status,chat,100
msg_09802,I need some help please. the packaging was crushed and the contents are ruined. Cheers.,damaged_item,email,87
msg_09803,"Hello, could you look up OB-28146 for me and tell me where it's at? I ordered a bluetooth speaker. Can you help?",order_status,chat,112
